Crane_ID,Vibration_Levels,Fuel_Consumption_Rate,Engine_Temperature,Operational_Hours,Remaining_Useful_Lifetime,Component,Component_Health
CRN1880,3.39,29.02,83.21,17255,598.66,Control System,Critical
CRN1881,6.93,31.51,60.0,13127,880.81,Hydraulic System,Critical
CRN1881,6.93,31.51,60.0,13127,880.81,Engine,Critical
CRN1881,6.93,31.51,60.0,13127,880.81,Structural Components,Critical
CRN1881,6.93,31.51,60.0,13127,880.81,Control System,Critical
CRN1882,8.23,30.88,93.92,4130,1647.59,Hydraulic System,Critical
CRN1882,8.23,30.88,93.92,4130,1647.59,Engine,Critical
CRN1882,8.23,30.88,93.92,4130,1647.59,Structural Components,Critical
CRN1882,8.23,30.88,93.92,4130,1647.59,Control System,Critical
CRN1883,2.53,20.78,86.72,621,2297.89,Hydraulic System,Good
CRN1883,2.53,20.78,86.72,621,2297.89,Engine,Good
CRN1883,2.53,20.78,86.72,621,2297.89,Structural Components,Good
CRN1883,2.53,20.78,86.72,621,2297.89,Control System,Good
CRN1884,3.82,25.55,65.0,19839,355.36,Hydraulic System,Critical
CRN1884,3.82,25.55,65.0,19839,355.36,Engine,Critical
CRN1884,3.82,25.55,65.0,19839,355.36,Structural Components,Critical
CRN1884,3.82,25.55,65.0,19839,355.36,Control System,Critical
CRN1885,4.95,29.68,65.21,1500,2132.22,Hydraulic System,Bad
CRN1885,4.95,29.68,65.21,1500,2132.22,Engine,Bad
CRN1885,4.95,29.68,65.21,1500,2132.22,Structural Components,Bad
CRN1885,4.95,29.68,65.21,1500,2132.22,Control System,Bad
CRN1886,5.56,32.68,96.72,12030,985.54,Hydraulic System,Critical
CRN1886,5.56,32.68,96.72,12030,985.54,Engine,Critical
CRN1886,5.56,32.68,96.72,12030,985.54,Structural Components,Critical
CRN1886,5.56,32.68,96.72,12030,985.54,Control System,Critical
CRN1887,3.38,19.02,72.63,3823,1963.41,Hydraulic System,Critical
CRN1887,3.38,19.02,72.63,3823,1963.41,Engine,Critical
CRN1887,3.38,19.02,72.63,3823,1963.41,Structural Components,Critical
CRN1887,3.38,19.02,72.63,3823,1963.41,Control System,Critical
CRN1888,5.85,29.19,71.66,6679,1556.38,Hydraulic System,Critical
CRN1888,5.85,29.19,71.66,6679,1556.38,Engine,Critical
CRN1888,5.85,29.19,71.66,6679,1556.38,Structural Components,Critical
CRN1888,5.85,29.19,71.66,6679,1556.38,Control System,Critical
CRN1889,4.05,30.72,60.0,19731,364.28,Hydraulic System,Critical
CRN1889,4.05,30.72,60.0,19731,364.28,Engine,Critical
CRN1889,4.05,30.72,60.0,19731,364.28,Structural Components,Critical
CRN1889,4.05,30.72,60.0,19731,364.28,Control System,Critical
CRN1890,4.97,34.25,76.49,18342,424.26,Hydraulic System,Critical
CRN1890,4.97,34.25,76.49,18342,424.26,Engine,Critical
CRN1890,4.97,34.25,76.49,18342,424.26,Structural Components,Critical
CRN1890,4.97,34.25,76.49,18342,424.26,Control System,Critical
CRN1891,6.09,33.46,77.72,4881,1711.83,Hydraulic System,Critical
CRN1891,6.09,33.46,77.72,4881,1711.83,Engine,Critical
CRN1891,6.09,33.46,77.72,4881,1711.83,Structural Components,Critical
CRN1891,6.09,33.46,77.72,4881,1711.83,Control System,Critical
CRN1892,5.01,32.91,87.15,12973,937.75,Hydraulic System,Critical
CRN1892,5.01,32.91,87.15,12973,937.75,Engine,Critical
CRN1892,5.01,32.91,87.15,12973,937.75,Structural Components,Critical
CRN1892,5.01,32.91,87.15,12973,937.75,Control System,Critical
CRN1893,4.13,26.0,66.01,18882,433.42,Hydraulic System,Critical
CRN1893,4.13,26.0,66.01,18882,433.42,Engine,Critical
CRN1893,4.13,26.0,66.01,18882,433.42,Structural Components,Critical
CRN1893,4.13,26.0,66.01,18882,433.42,Control System,Critical
CRN1894,4.78,20.46,64.8,16626,628.77,Hydraulic System,Critical
CRN1894,4.78,20.46,64.8,16626,628.77,Engine,Critical
CRN1894,4.78,20.46,64.8,16626,628.77,Structural Components,Critical
CRN1894,4.78,20.46,64.8,16626,628.77,Control System,Critical
CRN1895,4.82,28.03,84.51,11143,1135.52,Hydraulic System,Critical
CRN1895,4.82,28.03,84.51,11143,1135.52,Engine,Critical
CRN1895,4.82,28.03,84.51,11143,1135.52,Structural Components,Critical
CRN1895,4.82,28.03,84.51,11143,1135.52,Control System,Critical
CRN1896,4.26,35.01,90.07,19953,271.57,Hydraulic System,Critical
CRN1896,4.26,35.01,90.07,19953,271.57,Engine,Critical
CRN1896,4.26,35.01,90.07,19953,271.57,Structural Components,Critical
CRN1896,4.26,35.01,90.07,19953,271.57,Control System,Critical
CRN1897,4.48,36.97,64.29,16475,659.8,Hydraulic System,Critical
CRN1897,4.48,36.97,64.29,16475,659.8,Engine,Critical
CRN1897,4.48,36.97,64.29,16475,659.8,Structural Components,Critical
CRN1897,4.48,36.97,64.29,16475,659.8,Control System,Critical
CRN1898,8.2,33.55,90.82,17201,348.41,Hydraulic System,Critical
CRN1898,8.2,33.55,90.82,17201,348.41,Engine,Critical
CRN1898,8.2,33.55,90.82,17201,348.41,Structural Components,Critical
CRN1898,8.2,33.55,90.82,17201,348.41,Control System,Critical
CRN1899,6.12,32.15,80.38,742,2118.96,Hydraulic System,Good
CRN1899,6.12,32.15,80.38,742,2118.96,Engine,Good
CRN1899,6.12,32.15,80.38,742,2118.96,Structural Components,Good
CRN1899,6.12,32.15,80.38,742,2118.96,Control System,Good
CRN1900,4.41,31.9,90.92,19032,354.51,Hydraulic System,Critical
CRN1900,4.41,31.9,90.92,19032,354.51,Engine,Critical
CRN1900,4.41,31.9,90.92,19032,354.51,Structural Components,Critical
CRN1900,4.41,31.9,90.92,19032,354.51,Control System,Critical
CRN1901,6.39,27.22,79.3,11985,983.21,Hydraulic System,Critical
CRN1901,6.39,27.22,79.3,11985,983.21,Engine,Critical
CRN1901,6.39,27.22,79.3,11985,983.21,Structural Components,Critical
CRN1901,6.39,27.22,79.3,11985,983.21,Control System,Critical
CRN1902,4.33,29.35,60.0,7649,1558.48,Hydraulic System,Critical
CRN1902,4.33,29.35,60.0,7649,1558.48,Engine,Critical
CRN1902,4.33,29.35,60.0,7649,1558.48,Structural Components,Critical
CRN1902,4.33,29.35,60.0,7649,1558.48,Control System,Critical
CRN1903,7.35,38.35,78.48,13497,786.03,Hydraulic System,Critical
CRN1903,7.35,38.35,78.48,13497,786.03,Engine,Critical
CRN1903,7.35,38.35,78.48,13497,786.03,Structural Components,Critical
CRN1903,7.35,38.35,78.48,13497,786.03,Control System,Critical
CRN1904,5.74,25.29,90.6,15174,674.43,Hydraulic System,Critical
CRN1904,5.74,25.29,90.6,15174,674.43,Engine,Critical
CRN1904,5.74,25.29,90.6,15174,674.43,Structural Components,Critical
CRN1904,5.74,25.29,90.6,15174,674.43,Control System,Critical
CRN1905,4.79,38.07,71.06,13871,891.51,Hydraulic System,Critical
CRN1905,4.79,38.07,71.06,13871,891.51,Engine,Critical
CRN1905,4.79,38.07,71.06,13871,891.51,Structural Components,Critical
CRN1905,4.79,38.07,71.06,13871,891.51,Control System,Critical
CRN1906,5.9,28.39,76.12,1049,2108.09,Hydraulic System,Good
CRN1906,5.9,28.39,76.12,1049,2108.09,Engine,Good
CRN1906,5.9,28.39,76.12,1049,2108.09,Structural Components,Good
CRN1906,5.9,28.39,76.12,1049,2108.09,Control System,Good
CRN1907,1.86,36.63,78.24,17005,710.11,Hydraulic System,Critical
CRN1907,1.86,36.63,78.24,17005,710.11,Engine,Critical
CRN1907,1.86,36.63,78.24,17005,710.11,Structural Components,Critical
CRN1907,1.86,36.63,78.24,17005,710.11,Control System,Critical
CRN1908,2.75,22.97,60.0,14832,919.48,Hydraulic System,Critical
CRN1908,2.75,22.97,60.0,14832,919.48,Engine,Critical
CRN1908,2.75,22.97,60.0,14832,919.48,Structural Components,Critical
CRN1908,2.75,22.97,60.0,14832,919.48,Control System,Critical
CRN1909,2.61,32.93,96.71,16838,652.17,Hydraulic System,Critical
CRN1909,2.61,32.93,96.71,16838,652.17,Engine,Critical
CRN1909,2.61,32.93,96.71,16838,652.17,Structural Components,Critical
CRN1909,2.61,32.93,96.71,16838,652.17,Control System,Critical
CRN1910,5.29,26.32,70.99,17966,457.13,Hydraulic System,Critical
CRN1910,5.29,26.32,70.99,17966,457.13,Engine,Critical
CRN1910,5.29,26.32,70.99,17966,457.13,Structural Components,Critical
CRN1910,5.29,26.32,70.99,17966,457.13,Control System,Critical
CRN1911,8.47,22.92,85.06,9939,1072.73,Hydraulic System,Critical
CRN1911,8.47,22.92,85.06,9939,1072.73,Engine,Critical
CRN1911,8.47,22.92,85.06,9939,1072.73,Structural Components,Critical
CRN1911,8.47,22.92,85.06,9939,1072.73,Control System,Critical
CRN1912,9.46,31.09,79.13,12923,736.3,Hydraulic System,Critical
CRN1912,9.46,31.09,79.13,12923,736.3,Engine,Critical
CRN1912,9.46,31.09,79.13,12923,736.3,Structural Components,Critical
CRN1912,9.46,31.09,79.13,12923,736.3,Control System,Critical
CRN1913,6.28,35.05,92.58,18699,291.14,Hydraulic System,Critical
CRN1913,6.28,35.05,92.58,18699,291.14,Engine,Critical
CRN1913,6.28,35.05,92.58,18699,291.14,Structural Components,Critical
CRN1913,6.28,35.05,92.58,18699,291.14,Control System,Critical
CRN1914,6.0,25.78,84.06,19021,289.69,Hydraulic System,Critical
CRN1914,6.0,25.78,84.06,19021,289.69,Engine,Critical
CRN1914,6.0,25.78,84.06,19021,289.69,Structural Components,Critical
CRN1914,6.0,25.78,84.06,19021,289.69,Control System,Critical
CRN1915,1.4,22.5,77.65,14790,955.8,Hydraulic System,Critical
CRN1915,1.4,22.5,77.65,14790,955.8,Engine,Critical
CRN1915,1.4,22.5,77.65,14790,955.8,Structural Components,Critical
CRN1915,1.4,22.5,77.65,14790,955.8,Control System,Critical
CRN1916,3.91,29.54,71.06,6439,1678.24,Hydraulic System,Critical
CRN1916,3.91,29.54,71.06,6439,1678.24,Engine,Critical
CRN1916,3.91,29.54,71.06,6439,1678.24,Structural Components,Critical
CRN1916,3.91,29.54,71.06,6439,1678.24,Control System,Critical
CRN1917,3.42,29.56,87.98,11056,1207.22,Hydraulic System,Critical
CRN1917,3.42,29.56,87.98,11056,1207.22,Engine,Critical
CRN1917,3.42,29.56,87.98,11056,1207.22,Structural Components,Critical
CRN1917,3.42,29.56,87.98,11056,1207.22,Control System,Critical
CRN1918,3.76,32.74,61.27,3865,1963.05,Hydraulic System,Critical
CRN1918,3.76,32.74,61.27,3865,1963.05,Engine,Critical
CRN1918,3.76,32.74,61.27,3865,1963.05,Structural Components,Critical
CRN1918,3.76,32.74,61.27,3865,1963.05,Control System,Critical
CRN1919,4.66,34.75,86.46,2927,1961.2,Hydraulic System,Critical
CRN1919,4.66,34.75,86.46,2927,1961.2,Engine,Critical
CRN1919,4.66,34.75,86.46,2927,1961.2,Structural Components,Critical
CRN1919,4.66,34.75,86.46,2927,1961.2,Control System,Critical
CRN1920,4.06,29.7,69.01,2158,2103.39,Hydraulic System,Critical
CRN1920,4.06,29.7,69.01,2158,2103.39,Engine,Critical
CRN1920,4.06,29.7,69.01,2158,2103.39,Structural Components,Critical
CRN1920,4.06,29.7,69.01,2158,2103.39,Control System,Critical
CRN1921,1.04,39.28,92.52,11619,1260.98,Hydraulic System,Critical
CRN1921,1.04,39.28,92.52,11619,1260.98,Engine,Critical
CRN1921,1.04,39.28,92.52,11619,1260.98,Structural Components,Critical
CRN1921,1.04,39.28,92.52,11619,1260.98,Control System,Critical
CRN1922,6.5,31.12,81.61,830,2088.98,Hydraulic System,Good
CRN1922,6.5,31.12,81.61,830,2088.98,Engine,Good
CRN1922,6.5,31.12,81.61,830,2088.98,Structural Components,Good
CRN1922,6.5,31.12,81.61,830,2088.98,Control System,Good
CRN1923,2.85,28.27,86.44,1932,2151.19,Hydraulic System,Bad
CRN1923,2.85,28.27,86.44,1932,2151.19,Engine,Bad
CRN1923,2.85,28.27,86.44,1932,2151.19,Structural Components,Bad
CRN1923,2.85,28.27,86.44,1932,2151.19,Control System,Bad
CRN1924,5.48,21.94,80.82,8700,1354.44,Hydraulic System,Critical
CRN1924,5.48,21.94,80.82,8700,1354.44,Engine,Critical
CRN1924,5.48,21.94,80.82,8700,1354.44,Structural Components,Critical
CRN1924,5.48,21.94,80.82,8700,1354.44,Control System,Critical
CRN1925,9.15,28.69,62.48,15718,505.84,Hydraulic System,Critical
CRN1925,9.15,28.69,62.48,15718,505.84,Engine,Critical
CRN1925,9.15,28.69,62.48,15718,505.84,Structural Components,Critical
CRN1925,9.15,28.69,62.48,15718,505.84,Control System,Critical
CRN1926,3.16,28.32,71.39,7270,1632.15,Hydraulic System,Critical
CRN1926,3.16,28.32,71.39,7270,1632.15,Engine,Critical
CRN1926,3.16,28.32,71.39,7270,1632.15,Structural Components,Critical
CRN1926,3.16,28.32,71.39,7270,1632.15,Control System,Critical
CRN1927,1.0,34.8,86.72,4279,2008.65,Hydraulic System,Critical
CRN1927,1.0,34.8,86.72,4279,2008.65,Engine,Critical
CRN1927,1.0,34.8,86.72,4279,2008.65,Structural Components,Critical
CRN1927,1.0,34.8,86.72,4279,2008.65,Control System,Critical
CRN1928,4.43,32.31,81.67,6399,1635.37,Hydraulic System,Critical
CRN1928,4.43,32.31,81.67,6399,1635.37,Engine,Critical
CRN1928,4.43,32.31,81.67,6399,1635.37,Structural Components,Critical
CRN1928,4.43,32.31,81.67,6399,1635.37,Control System,Critical
CRN1929,7.2,24.1,91.81,7930,1323.28,Hydraulic System,Critical
CRN1929,7.2,24.1,91.81,7930,1323.28,Engine,Critical
CRN1929,7.2,24.1,91.81,7930,1323.28,Structural Components,Critical
CRN1929,7.2,24.1,91.81,7930,1323.28,Control System,Critical
CRN1930,8.92,30.86,84.03,11539,892.2,Hydraulic System,Critical
CRN1930,8.92,30.86,84.03,11539,892.2,Engine,Critical
CRN1930,8.92,30.86,84.03,11539,892.2,Structural Components,Critical
CRN1930,8.92,30.86,84.03,11539,892.2,Control System,Critical
CRN1931,2.54,33.36,70.33,4902,1902.09,Hydraulic System,Critical
CRN1931,2.54,33.36,70.33,4902,1902.09,Engine,Critical
CRN1931,2.54,33.36,70.33,4902,1902.09,Structural Components,Critical
CRN1931,2.54,33.36,70.33,4902,1902.09,Control System,Critical
CRN1932,5.99,37.64,72.04,6715,1544.75,Hydraulic System,Critical
CRN1932,5.99,37.64,72.04,6715,1544.75,Engine,Critical
CRN1932,5.99,37.64,72.04,6715,1544.75,Structural Components,Critical
CRN1932,5.99,37.64,72.04,6715,1544.75,Control System,Critical
CRN1933,4.07,34.44,81.03,6862,1608.27,Hydraulic System,Critical
CRN1933,4.07,34.44,81.03,6862,1608.27,Engine,Critical
CRN1933,4.07,34.44,81.03,6862,1608.27,Structural Components,Critical
CRN1933,4.07,34.44,81.03,6862,1608.27,Control System,Critical
CRN1934,4.79,33.8,60.0,5643,1736.29,Hydraulic System,Critical
CRN1934,4.79,33.8,60.0,5643,1736.29,Engine,Critical
CRN1934,4.79,33.8,60.0,5643,1736.29,Structural Components,Critical
CRN1934,4.79,33.8,60.0,5643,1736.29,Control System,Critical
CRN1935,10.0,30.3,96.73,4983,1468.23,Hydraulic System,Critical
CRN1935,10.0,30.3,96.73,4983,1468.23,Engine,Critical
CRN1935,10.0,30.3,96.73,4983,1468.23,Structural Components,Critical
CRN1935,10.0,30.3,96.73,4983,1468.23,Control System,Critical
CRN1936,1.99,31.94,84.42,15839,807.56,Hydraulic System,Critical
CRN1936,1.99,31.94,84.42,15839,807.56,Engine,Critical
CRN1936,1.99,31.94,84.42,15839,807.56,Structural Components,Critical
CRN1936,1.99,31.94,84.42,15839,807.56,Control System,Critical
CRN1937,5.51,36.25,92.27,766,2123.49,Hydraulic System,Good
CRN1937,5.51,36.25,92.27,766,2123.49,Engine,Good
CRN1937,5.51,36.25,92.27,766,2123.49,Structural Components,Good
CRN1937,5.51,36.25,92.27,766,2123.49,Control System,Good
CRN1938,5.94,23.34,64.19,376,2197.24,Hydraulic System,Good
CRN1938,5.94,23.34,64.19,376,2197.24,Engine,Good
CRN1938,5.94,23.34,64.19,376,2197.24,Structural Components,Good
CRN1938,5.94,23.34,64.19,376,2197.24,Control System,Good
CRN1939,7.17,28.25,92.45,14163,700.23,Hydraulic System,Critical
CRN1939,7.17,28.25,92.45,14163,700.23,Engine,Critical
CRN1939,7.17,28.25,92.45,14163,700.23,Structural Components,Critical
CRN1939,7.17,28.25,92.45,14163,700.23,Control System,Critical
CRN1940,5.2,26.14,102.31,981,2097.47,Hydraulic System,Good
CRN1940,5.2,26.14,102.31,981,2097.47,Engine,Good
CRN1940,5.2,26.14,102.31,981,2097.47,Structural Components,Good
CRN1940,5.2,26.14,102.31,981,2097.47,Control System,Good
CRN1941,5.62,31.9,66.79,2160,2029.61,Hydraulic System,Critical
CRN1941,5.62,31.9,66.79,2160,2029.61,Engine,Critical
CRN1941,5.62,31.9,66.79,2160,2029.61,Structural Components,Critical
CRN1941,5.62,31.9,66.79,2160,2029.61,Control System,Critical
CRN1942,4.22,36.15,87.71,14777,796.04,Hydraulic System,Critical
CRN1942,4.22,36.15,87.71,14777,796.04,Engine,Critical
CRN1942,4.22,36.15,87.71,14777,796.04,Structural Components,Critical
CRN1942,4.22,36.15,87.71,14777,796.04,Control System,Critical
CRN1943,5.54,27.02,80.01,18566,366.47,Hydraulic System,Critical
CRN1943,5.54,27.02,80.01,18566,366.47,Engine,Critical
CRN1943,5.54,27.02,80.01,18566,366.47,Structural Components,Critical
CRN1943,5.54,27.02,80.01,18566,366.47,Control System,Critical
CRN1944,4.31,18.05,64.56,6802,1635.01,Hydraulic System,Critical
CRN1944,4.31,18.05,64.56,6802,1635.01,Engine,Critical
CRN1944,4.31,18.05,64.56,6802,1635.01,Structural Components,Critical
CRN1944,4.31,18.05,64.56,6802,1635.01,Control System,Critical
CRN1945,6.24,27.94,84.93,9529,1225.09,Hydraulic System,Critical
CRN1945,6.24,27.94,84.93,9529,1225.09,Engine,Critical
CRN1945,6.24,27.94,84.93,9529,1225.09,Structural Components,Critical
CRN1945,6.24,27.94,84.93,9529,1225.09,Control System,Critical
CRN1946,4.26,34.57,88.34,15953,674.99,Hydraulic System,Critical
CRN1946,4.26,34.57,88.34,15953,674.99,Engine,Critical
CRN1946,4.26,34.57,88.34,15953,674.99,Structural Components,Critical
CRN1946,4.26,34.57,88.34,15953,674.99,Control System,Critical
CRN1947,5.75,32.69,73.99,258,2198.51,Hydraulic System,Good
CRN1947,5.75,32.69,73.99,258,2198.51,Engine,Good
CRN1947,5.75,32.69,73.99,258,2198.51,Structural Components,Good
CRN1947,5.75,32.69,73.99,258,2198.51,Control System,Good
CRN1948,4.94,32.14,91.66,16096,620.01,Hydraulic System,Critical
CRN1948,4.94,32.14,91.66,16096,620.01,Engine,Critical
CRN1948,4.94,32.14,91.66,16096,620.01,Structural Components,Critical
CRN1948,4.94,32.14,91.66,16096,620.01,Control System,Critical
CRN1949,7.25,28.6,63.33,5329,1637.83,Hydraulic System,Critical
CRN1949,7.25,28.6,63.33,5329,1637.83,Engine,Critical
CRN1949,7.25,28.6,63.33,5329,1637.83,Structural Components,Critical
CRN1949,7.25,28.6,63.33,5329,1637.83,Control System,Critical
CRN1950,4.9,23.6,65.05,8056,1479.43,Hydraulic System,Critical
CRN1950,4.9,23.6,65.05,8056,1479.43,Engine,Critical
CRN1950,4.9,23.6,65.05,8056,1479.43,Structural Components,Critical
CRN1950,4.9,23.6,65.05,8056,1479.43,Control System,Critical
CRN1951,1.45,32.58,81.37,12666,1157.97,Hydraulic System,Critical
CRN1951,1.45,32.58,81.37,12666,1157.97,Engine,Critical
CRN1951,1.45,32.58,81.37,12666,1157.97,Structural Components,Critical
CRN1951,1.45,32.58,81.37,12666,1157.97,Control System,Critical
CRN1952,7.52,25.83,80.25,2626,1860.7,Hydraulic System,Critical
CRN1952,7.52,25.83,80.25,2626,1860.7,Engine,Critical
CRN1952,7.52,25.83,80.25,2626,1860.7,Structural Components,Critical
CRN1952,7.52,25.83,80.25,2626,1860.7,Control System,Critical
CRN1953,3.19,40.92,72.83,7903,1564.6,Hydraulic System,Critical
CRN1953,3.19,40.92,72.83,7903,1564.6,Engine,Critical
CRN1953,3.19,40.92,72.83,7903,1564.6,Structural Components,Critical
CRN1953,3.19,40.92,72.83,7903,1564.6,Control System,Critical
CRN1954,3.69,32.85,88.1,6674,1631.78,Hydraulic System,Critical
CRN1954,3.69,32.85,88.1,6674,1631.78,Engine,Critical
CRN1954,3.69,32.85,88.1,6674,1631.78,Structural Components,Critical
CRN1954,3.69,32.85,88.1,6674,1631.78,Control System,Critical
CRN1955,3.81,27.1,85.31,8833,1415.65,Hydraulic System,Critical
CRN1955,3.81,27.1,85.31,8833,1415.65,Engine,Critical
CRN1955,3.81,27.1,85.31,8833,1415.65,Structural Components,Critical
CRN1955,3.81,27.1,85.31,8833,1415.65,Control System,Critical
CRN1956,7.75,26.94,88.58,17622,333.19,Hydraulic System,Critical
CRN1956,7.75,26.94,88.58,17622,333.19,Engine,Critical
CRN1956,7.75,26.94,88.58,17622,333.19,Structural Components,Critical
CRN1956,7.75,26.94,88.58,17622,333.19,Control System,Critical
CRN1957,1.0,29.54,78.77,7357,1716.76,Hydraulic System,Critical
CRN1957,1.0,29.54,78.77,7357,1716.76,Engine,Critical
CRN1957,1.0,29.54,78.77,7357,1716.76,Structural Components,Critical
CRN1957,1.0,29.54,78.77,7357,1716.76,Control System,Critical
CRN1958,10.0,28.8,86.03,3383,1649.65,Hydraulic System,Critical
CRN1958,10.0,28.8,86.03,3383,1649.65,Engine,Critical
CRN1958,10.0,28.8,86.03,3383,1649.65,Structural Components,Critical
CRN1958,10.0,28.8,86.03,3383,1649.65,Control System,Critical
CRN1959,7.11,35.58,75.54,16009,552.41,Hydraulic System,Critical
CRN1959,7.11,35.58,75.54,16009,552.41,Engine,Critical
CRN1959,7.11,35.58,75.54,16009,552.41,Structural Components,Critical
CRN1959,7.11,35.58,75.54,16009,552.41,Control System,Critical
CRN1960,5.45,30.93,100.54,11902,996.4,Hydraulic System,Critical
CRN1960,5.45,30.93,100.54,11902,996.4,Engine,Critical
CRN1960,5.45,30.93,100.54,11902,996.4,Structural Components,Critical
CRN1960,5.45,30.93,100.54,11902,996.4,Control System,Critical
CRN1961,4.89,26.34,71.87,7996,1472.14,Hydraulic System,Critical
CRN1961,4.89,26.34,71.87,7996,1472.14,Engine,Critical
CRN1961,4.89,26.34,71.87,7996,1472.14,Structural Components,Critical
CRN1961,4.89,26.34,71.87,7996,1472.14,Control System,Critical
CRN1962,5.57,39.45,101.05,18903,289.04,Hydraulic System,Critical
CRN1962,5.57,39.45,101.05,18903,289.04,Engine,Critical
CRN1962,5.57,39.45,101.05,18903,289.04,Structural Components,Critical
CRN1962,5.57,39.45,101.05,18903,289.04,Control System,Critical
CRN1963,6.04,30.25,80.35,13626,834.59,Hydraulic System,Critical
CRN1963,6.04,30.25,80.35,13626,834.59,Engine,Critical
CRN1963,6.04,30.25,80.35,13626,834.59,Structural Components,Critical
CRN1963,6.04,30.25,80.35,13626,834.59,Control System,Critical
CRN1964,6.29,33.84,66.24,18240,388.99,Hydraulic System,Critical
CRN1964,6.29,33.84,66.24,18240,388.99,Engine,Critical
CRN1964,6.29,33.84,66.24,18240,388.99,Structural Components,Critical
